,Links,Status
117,https://www.express.co.uk/sport/football/1104532/Liverpool-Philippe-Coutinho-Barcelona-transfer-signing-return-Jurgen-Klopp-Man-Utd-Chelsea,0
119,https://www.express.co.uk/sport/football/1105019/Liverpool-news-Jurgen-Klopp-Xherdan-Shaqiri-Raphael-Honigstein,0
121,https://www.thesun.co.uk/sport/football/8733657/liverpool-bobby-adekanye-barcelona-transfer-jurgen-klopp/,0
123,https://lfcglobe.co.uk/liverpool-winger-says-his-trust-is-no-longer-there-in-jurgen-klopp/,0
124,https://www.liverpoolfc.com/news/media-watch/343109-liverpool-fc-transfers-frederico-chiesa,0
126,https://www.theguardian.com/football/2019/feb/24/jurgen-klopp-ole-gunnar-solksjaer-liverpool,0
128,https://talksport.com/football/500242/liverpool-jurgen-klopp-ole-gunnar-solskjaer-manchester-united-swear-what/,0
129,https://www.arabnews.com/node/1457371/sport,0
130,https://www.liverpoolfc.com/news/first-team/339226-jurgen-klopp-reaction-manchester-united-liverpool,0
131,https://www.sport24.co.za/Soccer/EnglishPremiership/klopp-rues-missed-opportunity-as-reds-settle-for-draw-20190224,0
132,https://www.nytimes.com/2019/02/24/sports/manchester-united-liverpool.html,0
133,https://www.theguardian.com/football/2019/feb/26/liverpool-jurgen-klopp-premier-league-title-race,0
135,https://bleacherreport.com/articles/2822465-jurgen-klopp-liverpool-have-a-pure-opportunity-to-win-the-premier-league,0
136,https://liverpooloffside.sbnation.com/liverpool-fc-news-coverage/2019/2/26/18241162/jurgen-klopp-positive-roberto-firmino-injury-update-rolled-ankle-watford-everton,0
137,https://www.telegraph.co.uk/football/2019/02/26/jurgen-klopp-liverpools-first-chance-win-premier-league-title/,0
138,https://metro.co.uk/2019/02/27/liverpool-jurgen-klopp-praises-mohamed-salah-despite-failing-score-watford-rout-8773638/,0
139,https://metro.co.uk/2019/02/26/jurgen-klopp-blames-manchester-united-injuries-liverpools-lack-goals-old-trafford-8754226/,0
141,https://www.dailystar.co.uk/sport/football/man-utd-ole-gunnar-solskjaer-16904136,0
142,https://talksport.com/football/500938/jurgen-klopp-mohamed-salah-help/,0
144,https://www.mirror.co.uk/sport/football/news/jurgen-klopp-tears-jordan-henderson-14053244,0
145,https://www.dailymail.co.uk/sport/football/article-6740017/Liverpool-captain-Jordan-Henderson-appears-snub-boss-Jurgen-Klopp-following-substitution.html,0
146,https://www.thesun.co.uk/sport/football/8499337/manchester-united-liverpool-jordan-henderson-jurgen-klopp-handshake/,0
147,https://www.liverpoolecho.co.uk/sport/football/football-news/starting-xi-changes-jurgen-klopp-15885133,0
149,https://www.mirror.co.uk/sport/football/news/joe-gomezs-liverpool-return-date-14061566,0
151,https://www.empireofthekop.com/2019/02/27/jurgen-klopp-delivers-huge-joe-gomez-injury-news/,0
152,https://www.liverpoolfc.com/news/first-team/339636-liverpool-injury-update-gomez-oxlade-chamberlain-brewster,0
153,https://metro.co.uk/2019/02/26/joe-gomez-alex-oxlade-chamberlain-nearing-injury-comebacks-says-jurgen-klopp-8760311/,0
154,https://metro.co.uk/2019/02/26/liverpool-manager-jurgen-klopp-fuming-jordan-henderson-sadio-mane-man-utd-draw-8745367/,0
156,https://www.liverpoolecho.co.uk/sport/football/football-news/liverpools-big-mohamed-salah-puzzle-15884752,0
157,https://www.liverpoolfc.com/news/first-team/339498-jurgen-klopp-watford-programme,0
159,https://www.foxsportsasia.com/football/1047885/ridiculous-excuses-jurgen-klopp-bad-result-liverpool/,0
161,https://www.givemesport.com/1456146-how-liverpools-xi-could-have-looked-if-jurgen-klopp-had-signed-his-number-one-transfer-targets,0
162,https://royalbluemersey.sbnation.com/2019/2/25/18238554/jurgen-klopp-baseless-everton-comments-football-rivalry-merseyside-derby-world-cup-final,0
173,https://www.foxsports.com.au/football/premier-league/teams/liverpool/jurgen-klopp-tells-jordan-henderson-to-shake-my-hand-in-apparent-snub-during-liverpools-clash-with-manchester-united/news-story/47538ee392199f3b44777410e8df0a8d,0
174,https://www.foxsportsasia.com/football/premier-league/1047799/watch-jordan-henderson-doesnt-shake-hands-with-jurgen-klopp-liverpool-manager-reacts-angrily/,0
175,https://fansided.com/2019/02/25/liverpool-premier-league-title-chances-jurgen-klopps-mistakes/,0
176,https://www.sportsjoe.ie/football/jurgen-klopp-not-happy-lack-handshake-jordan-henderson-194339,0
177,https://www.independent.co.uk/sport/football/premier-league/man-utd-vs-liverpool-result-jurgen-klopp-press-conference-mohamed-salah-a8794846.html,0
178,https://www.dailymail.co.uk/sport/football/article-6734051/Jurgen-Klopp-hails-return-Van-Dijk-Liverpool-arrive-training-ahead-Man-United-clash.html,0
180,https://www.irishmirror.ie/sport/soccer/soccer-news/liverpool-squad-revealed-man-utd-14037915,0
181,https://www.thisisanfield.com/2019/02/klopps-great-take-on-squad-options-as-virgil-van-dijk-xherdan-shaqiri-return-for-liverpool/,0
182,https://www.liverpoolfc.com/news/first-team/339102-jurgen-klopp-fabinho-van-dijk-liverpool,0
183,https://www.liverpoolecho.co.uk/sport/football/football-news/liverpools-attacking-spark-disappeared-2019-15886193,0
185,https://www.liverpoolecho.co.uk/sport/football/football-news/liverpool-managing-director-makes-transfer-15876912,0
189,https://www.thesportreview.com/2019/02/liverpool-fc-managing-director-promises-jurgen-klopp-summer-transfer-kitty/,0
190,https://bleacherreport.com/articles/2821902-jurgen-klopp-says-liverpool-are-facing-manchester-united-at-the-worst-moment,0
192,https://www.90min.com/posts/6302991-jurgen-klopp-delivers-dejan-lovren-injury-update-as-liverpool-prepare-for-man-utd-clash,0
193,https://www.liverpoolfc.com/news/first-team/339075-liverpool-injuries-manchester-united-lovren,0
194,https://www.teamtalk.com/news/liverpool-legend-insists-fans-can-trust-klopp-after-160m-summer-splurge,0
195,https://metro.co.uk/2019/02/24/manchester-united-fans-rage-michael-owen-urging-liverpool-players-kick-marcus-rashford-ankle-8727379/,0
199,https://www.independent.co.uk/sport/football/premier-league/liverpool-news-roberto-firmino-injury-latest-update-man-utd-jurgen-klopp-a8795151.html,0
201,https://bleacherreport.com/articles/2822040-jurgen-klopp-says-he-has-always-admired-man-united-icon-sir-alex-ferguson,0
203,https://www.teamtalk.com/news/jurgen-klopp-on-why-he-holds-sir-alex-with-such-affection,0
204,https://www.telegraph.co.uk/football/2019/02/20/jurgen-klopp-right-liverpool-should-confident-goalless-bayern/,0
206,https://www.irishmirror.ie/sport/soccer/soccer-news/jurgen-klopp-niko-kovac-clashed-14024217,0
207,https://www.goal.com/en-us/news/klopp-explains-angry-reaction-to-kovac-at-full-time-of-liverpool-/19sml4phd3qfe1stur4xosdpku,0
208,https://www.empireofthekop.com/2019/02/20/why-bayern-boss-niko-kovac-apologised-to-jurgen-klopp-at-full-time/,0
209,https://www.soccerladuma.co.za/news/articles/international/categories/uefa-champions-league/bayern-munich-boss-explains-his-heated-exchange-with-jurgen-klopp/650520,0
210,https://www.liverpoolfc.com/news/first-team/338878-jurgen-klopp-henderson-liverpool-bayern-munich,0
211,https://metro.co.uk/2019/02/21/jurgen-klopp-praises-ole-gunnar-solskjaers-start-caretaker-manchester-united-manager-8702654/,0
213,https://liverpooloffside.sbnation.com/liverpool-fc-news-coverage/2019/2/22/18236017/jurgen-klopp-on-how-paris-saint-germain-won-at-manchester-united-ole-gunnar-solskjaer-chelsea,0
214,https://www.thisisanfield.com/2019/02/jurgen-klopp-details-the-approach-liverpool-need-to-overcome-resurgent-man-united/,0
215,https://www.90min.com/posts/6304160-gary-neville-claims-jurgen-klopp-s-touchline-antics-could-cost-liverpool-in-title-race,0
216,https://www.manchestereveningnews.co.uk/sport/football/man-utd-liverpool-jurgen-klopp-15856986,0
217,https://www.goal.com/en-ke/news/klopp-impressed-by-solskjaers-brilliant-job-at-man-utd/d8ke63u5k0mg1hlxnyib0292z,0
218,https://www.standard.co.uk/sport/football/liverpool/liverpool-manager-jurgen-klopp-given-45000-fine-for-kevin-friend-comments-a4073256.html,0
220,https://www.telegraph.co.uk/football/2019/02/21/jurgen-klopp-accepts-fa-charge-questioning-referees-integrity/,0
221,https://www.independent.co.uk/sport/football/premier-league/liverpool-news-jurgen-klopp-fined-fa-west-ham-draw-results-fixtures-epl-table-a8790621.html,0
222,https://www.sport24.co.za/Soccer/EnglishPremiership/liverpools-klopp-fined-over-referee-comments-20190221,0
235,https://www.liverpoolecho.co.uk/sport/football/football-news/liverpool-midfield-dilemma-jurgen-klopp-15861700,0
237,https://www.thisisanfield.com/2019/02/jurgen-klopp-confirms-dejan-lovren-will-miss-man-united-fixture/,0
238,https://www.liverpoolecho.co.uk/sport/football/football-news/manchester-united-one-most-crucial-15865741,0
240,https://www.bundesliga.com/en/bundesliga/news/liverpool-bayern-munich-bundesliga-can-compete-with-premier-league-niko-kovac-3440-2533,0
243,https://www.thisisanfield.com/2019/02/jurgen-klopp-reveals-inspiration-sought-from-two-legendary-greats-of-the-game/,0
245,https://www.skysports.com/football/news/11667/11645538/jurgen-klopp-says-he-has-always-admired-sir-alex-ferguson,0
246,https://www.theguardian.com/football/2019/jan/18/liverpool-jurgen-klopp-crystal-palace-etihad-victory,0
248,https://talksport.com/football/477879/jurgen-klopp-mohamed-salah-liverpool-goals/,0
249,https://www.mirror.co.uk/sport/football/news/jurgen-klopp-surprises-liverpool-fan-13874435,0
250,https://www.sportsjoe.ie/football/andy-robertson-signs-190842,0
251,https://www.bbc.co.uk/news/uk-england-merseyside-46916609,0
252,https://metro.co.uk/2019/01/17/jurgen-klopp-reacts-andy-robertson-signs-new-liverpool-contract-8357304/,0
253,https://www.theguardian.com/football/2019/jan/19/liverpool-had-to-dig-in-against-crystal-palace-jurgen-klopp,0
255,https://talksport.com/football/477764/jose-mourinho-jurgen-klopp-liverpool-great-manager/,0
257,https://metro.co.uk/2019/01/19/jose-mourinho-gave-brutal-reason-jurgen-klopp-not-great-premier-league-manager-8362490/,0
258,https://www.manchestereveningnews.co.uk/sport/football/football-news/jose-mourinho-klopp-guardiola-touchline-15704766,0
259,https://www.liverpoolecho.co.uk/sport/football/football-news/liverpool-boss-jurgen-klopp-makes-15697928,0
261,https://bleacherreport.com/articles/2816374-jurgen-klopp-talks-andy-robertson-injuries-before-liverpool-vs-crystal-palace,0
262,https://talksport.com/football/477136/liverpool-injury-news-jurgen-klopp-crystal-palace-clash/,0
263,https://www.skysports.com/football/news/11669/11610865/liverpool-boss-jurgen-klopp-says-trent-alexander-arnold-could-face-crystal-palace,0
264,https://bleacherreport.com/articles/2816679-virgil-van-dijk-says-liverpool-boss-jurgen-klopp-makes-you-feel-great,0
266,https://www.liverpoolecho.co.uk/sport/football/football-news/liverpool-boss-jurgen-klopp-reacts-15700436,0
267,https://www.mirror.co.uk/sport/football/news/virgil-van-dijk-lifts-lid-13882170,0
268,https://metro.co.uk/2019/01/19/liverpool-ace-virgil-van-dijk-reveals-what-jurgen-klopp-told-him-about-his-huge-transfer-fee-8364603/,0
269,https://www.liverpoolecho.co.uk/sport/football/football-news/jurgen-klopp-admits-liverpool-need-15703909,0
271,https://www.90min.com/posts/6275887-jurgen-klopp-admits-liverpool-star-is-a-doubt-for-leicester-clash-following-palace-injury,0
272,https://www.dailymail.co.uk/sport/football/article-6613281/Jurgen-Klopp-trust-Rafa-Camacho-repaid-minute-tackle-Wilfried-Zaha.html,0
273,https://www.theguardian.com/football/2019/jan/20/liverpool-jurgen-klopp-right-back-fortune-title,0
274,https://www.liverpoolecho.co.uk/sport/football/football-news/fabinho-reveals-debt-gratitude-jurgen-15691600,0
276,https://metro.co.uk/2019/01/20/liverpool-boss-jurgen-klopp-refuses-comment-philippe-coutinho-transfer-links-8365735/,0
278,https://www.mirror.co.uk/sport/football/news/jurgen-klopp-offers-encouraging-liverpool-13875551,0
280,https://www.football365.com/news/jurgen-klopp-issues-huge-surprise-liverpool-fitness-boost,0
281,https://www.teamtalk.com/news/jurgen-klopp-delivers-bad-news-on-liverpool-starlet-rhian-brewster,0
282,https://www.express.co.uk/sport/football/1073483/Liverpool-Jurgen-Klopp-Ciro-Immobile-transfer-news-rumours-gossip,0
284,https://www.foxsports.com.au/football/premier-league/jurgen-klopp-hails-liverpool-maturity-after-slender-win-against-brighton/news-story/c642c6bb5f04be4cc48e038d7f098cfd,0
285,https://talksport.com/football/473080/liverpool-news-jurgen-klopp-virgil-van-dijk/,0
286,https://www.goal.com/en-au/news/liverpool-need-to-sign-two-new-strikers-klopp-urged-to-spend/8vojwz82atcm16ai6t64nhnop,0
287,https://www.theguardian.com/football/2019/jan/11/jurgen-klopp-liverpool-title-manchester-city-fa-cup-exit,0
288,https://www.liverpoolfc.com/news/first-team/333741-jurgen-klopp-liverpool-brighton-reaction,0
289,https://talksport.com/football/473142/philippe-coutinho-jurgen-klopp-advice-former-liverpool-barcelona-transfer/,0
291,https://www.express.co.uk/sport/football/1071066/Philippe-Coutinho-Liverpool-Barcelona-transfer-news-Jurgen-Klopp,0
292,https://www.express.co.uk/sport/football/1070497/Barcelona-transfer-news-Liverpool-Philippe-Coutinho-deal-Jurgen-Klopp,0
294,https://www.mirror.co.uk/sport/football/transfer-news/jurgen-klopps-warning-philippe-coutinho-13841277,0
295,https://www.dailystar.co.uk/sport/football/liverpool-transfer-news-barcelona-philippe-17144460,0
296,https://www.liverpoolecho.co.uk/sport/football/football-news/jurgen-klopps-key-tactic-liverpool-15672021,0
298,https://www.football365.com/news/jurgen-klopp-liverpool-are-not-the-harlem-globetrotters,0
300,https://www.liverpoolecho.co.uk/sport/football/transfer-news/jurgen-klopp-makes-decision-divock-15661458,0
302,https://www.express.co.uk/sport/football/1070467/Liverpool-Jurgen-Klopp-Divock-Origi-Premier-League-Wolves-West-Ham-Fulham,0
303,https://www.liverpoolecho.co.uk/sport/football/football-news/jurgen-klopp-shows-courage-over-15665774,0
305,https://www.express.co.uk/sport/football/1071420/Liverpool-transfer-news-Jurgen-Klopp-Celtic-James-Forrest-rumours-gossip,0
307,https://www.thesun.ie/sport/football/3624798/celtic-star-james-forrest-wanted-by-liverpool/,0
308,https://www.irishmirror.ie/sport/soccer/soccer-news/james-forrest-transfer-latest-celtic-13850231,0
309,https://metro.co.uk/2019/01/13/liverpool-consider-8million-summer-transfer-move-james-forrest-8339136/,0
310,https://bleacherreport.com/articles/2815302-jurgen-klopp-says-liverpool-need-adam-lallana-dismisses-exit-rumours,0
312,https://www.dailystar.co.uk/sport/football/liverpool-news-jurgen-klopp-adam-17144625,0
313,https://www.express.co.uk/sport/football/1069898/Liverpool-transfer-news-latest-Jurgen-Klopp-updates-signings-injury-problems,0
315,https://www.90min.com/posts/6267773-rafael-camacho-move-to-sporting-cp-off-after-jurgen-klopp-vetoes-deal-amid-liverpool-injury-crisis,0
316,https://metro.co.uk/2018/12/16/how-jurgen-klopp-has-built-a-liverpool-spine-jose-mourinho-can-only-dream-of-8243761/,0
318,https://bleacherreport.com/articles/2811077-jurgen-klopp-says-liverpool-were-just-perfect-against-manchester-united,0
319,https://www.independent.ie/sport/soccer/liverpool-boss-jurgen-klopp-dismisses-jose-mourinho-jibe-ahead-of-anfield-showdown-37628192.html,0
320,https://www.foxsports.com.au/football/premier-league/analysis-how-xherdan-shaqiri-has-defied-the-haters-and-added-to-jurgen-klopps-liverpool/news-story/6f33454a1a2fc304c1acba4c36dca6ba,0
321,https://www.thisisanfield.com/2018/12/jurgen-klopp-convinced-he-has-the-plan-to-record-first-liverpool-league-win-against-man-united/,0
322,https://www.liverpoolfc.com/news/first-team/330435-jurgen-klopp-liverpool-manchester-united-reaction,0
323,https://www.telegraph.co.uk/football/2018/12/14/jurgen-klopp-cant-judge-work-liverpool-trophies-alone/,0
325,https://www.goal.com/en-bh/news/mourinho-vs-klopp-head-to-head-record-who-comes-out-on-top/1i3u7ld3s6l3e1ck7nartivlmp,0
326,https://www.standard.co.uk/sport/football/liverpool/liverpool-preparing-for-worldclass-paul-pogba-jurgen-klopp-a4017886.html,0
327,https://www.liverpoolfc.com/news/first-team/330639-jurgen-klopp-liverpool-champions-league-draw-reaction,0
329,https://metro.co.uk/2018/12/17/mats-hummels-sends-message-jurgen-klopp-liverpool-draw-bayern-munich-champions-league-last-16-8256620/,0
330,https://www.goal.com/en-in/news/klopps-liverpool-are-vulnerable-neuer-confident-ahead-of/11sfhvxs27zsf1azygtxjrnzf0,0
331,https://metro.co.uk/2018/12/15/alisson-becker-names-two-characteristics-set-jurgen-klopp-apart-managers-8250623/,0
333,https://www.goal.com/en-us/news/alisson-klopps-fine-for-derby-pitch-invasion-was-worth-it/1fqek1hvqrpt610017dtz8lps2,0
334,https://www.express.co.uk/sport/football/1058826/Liverpool-news-Jurgen-Klopp-Alisson-Becker-Premier-League-Jan-Molby,0
335,https://www.liverpoolfc.com/news/first-team/330211-jurgen-klopp-liverpool-transfers-harry-wilson,0
337,https://talksport.com/football/460857/liverpool-transfer-news-jurgen-klopp-harry-wilson-derby-county/,0
338,https://www.mirror.co.uk/sport/football/news/liverpool-press-conference-live-jurgen-13733060,0
339,https://www.goal.com/en-tza/news/liverpool-not-really-likely-to-be-active-in-january-window/w27rthryxbe21lmslftmwgyge,0
340,https://www.irishmirror.ie/sport/soccer/soccer-news/jurgen-klopp-wanted-another-winger-13747313,0
342,https://www.express.co.uk/sport/football/1059793/Liverpool-news-Jurgen-Klopp-Roberto-Firmino-position-Man-Utd,0
343,https://www.planetfootball.com/quizzes/can-you-name-every-club-jurgen-klopp-has-beaten-in-the-premier-league/,0
345,https://www.foxsportsasia.com/football/premier-league/1000125/klopp-i-cannot-keep-every-liverpool-player-happy/,0
346,https://inews.co.uk/sport/football/premier-league/john-arne-riise-interview-liverpool-jurgen-klopp-187459,0
348,https://www.theguardian.com/football/2018/dec/14/jurgen-klopp-trophies-liverpool-solid-base,0
350,https://www.express.co.uk/sport/football/1059330/Liverpool-news-Jurgen-Klopp-Steven-Gerrard-Rangers,0
352,https://www.teamtalk.com/news/ex-liverpool-star-says-gerrard-told-him-he-wanted-klopps-job,0
353,https://www.bbc.co.uk/sport/football/46431656,0
355,https://www.cbssports.com/soccer/news/liverpool-stuns-everton-with-with-absurd-game-winner-and-jurgen-klopp-absolutely-loses-it/,0
356,https://talksport.com/football/455485/liverpool-jurgen-klopp-charged-everton/,0
357,https://metro.co.uk/2018/12/02/why-jurgen-klopp-must-rectify-his-midfield-problem-against-everton-in-the-merseyside-derby-8191160/,0
358,https://www.theguardian.com/football/2018/dec/03/jurgen-klopp-charged-fa-pitch-celebration-merseyside-derby-liverpool,0
359,https://www.telegraph.co.uk/football/2018/12/04/liverpool-managerjurgenklopp-accepts-fa-misconduct-charge-promises/,0
361,https://www.balls.ie/football/jurgen-klopp-punishment-402144,0
362,https://www.theguardian.com/football/2018/dec/04/jurgen-klopp-liverpool-everton,0
363,https://www.sport24.co.za/Soccer/EnglishPremiership/klopp-accepts-fa-charge-over-wild-derby-celebrations-20181204,0
364,https://www.goal.com/en-in/news/klopp-charged-by-fa-for-merseyside-derby-pitch-invasion/19mbe1jbt0t3p1bsnjt582my7i,0
365,https://www.90min.com/posts/6239092-mauricio-pochettino-weighs-in-on-jurgen-klopp-celebration-saga-with-hilarious-jibe-at-liverpool-boss,0
367,https://www.liverpoolecho.co.uk/sport/football/football-news/liverpool-boss-jurgen-klopp-backs-15492660,0
369,https://www.liverpoolfc.com/news/first-team/328025-jurgen-klopp-fabinho-naby-keita,0
370,https://www.goal.com/en-ke/news/rodgers-i-want-klopp-to-stay-at-liverpool-because-he-rents/11qgphgp4pyyq10n8p3whvrqaw,0
372,https://www.football365.com/news/complaining-klopp-clubs-should-show-liverpool-more-respect,0
373,https://www.liverpoolecho.co.uk/sport/football/football-news/sadio-manes-remarkable-liverpool-claim-15492508,0
374,https://www.fourfourtwo.com/features/liverpools-midfield-problem-very-real-jurgen-klopp-looks-have-a-simple-solution,0
376,https://www.independent.ie/sport/soccer/premier-league/jurgen-klopp-pays-glowing-tribute-to-seamus-coleman-for-showing-solidarity-with-liverpool-fan-sean-cox-37586754.html,0
378,https://www.mirror.co.uk/sport/football/news/harry-wilson-amazing-frank-lampard-13674076,0
380,https://www.liverpoolecho.co.uk/sport/football/football-news/former-liverpool-boss-slams-midfielders-15494405,0
382,https://www.football365.com/news/souness-not-convinced-by-two-of-klopps-liverpool-signings,0
383,https://www.dailystar.co.uk/sport/football/liverpool-news-jurgen-klopp-sack-16822969,0
385,https://talksport.com/football/453721/time-running-out-jurgen-klopp-liverpool/,0
387,https://metro.co.uk/2018/11/29/jurgen-klopp-risks-champions-league-ban-for-referee-comments-after-liverpools-defeat-to-psg-8190285/,0
