,Links,Status
127,https://www.manchestereveningnews.co.uk/sport/football/football-news/manchester-united-david-de-gea-9269777,0
128,https://www.ibtimes.co.uk/manchester-united-goalkeeper-david-de-gea-agreees-personal-terms-real-madrid-1501585,0
129,https://www.sportskeeda.com/football/manchester-united-vs-arsenal-combined-xi,0
130,https://www.dailymail.co.uk/sport/football/article-3085329/Manchester-United-1-1-Arsenal-Tyler-Blackett-goal-hands-Gunners-precious-point-Ander-Herrera-strike-looked-like-lifting-Louis-van-Gaal-s-third.html,0
131,https://www.bbc.co.uk/programmes/p02r9m3m,0
133,https://www.the42.ie/blackburn-1995-2102679-May2015/,0
134,https://www.telegraph.co.uk/sport/football/teams/blackburn-rovers/11607118/Blackburn-Rovers-winning-the-Premier-League-might-never-be-surpassed.html,0
135,https://www.theguardian.com/football/2015/may/14/manchester-united-challenge-all-fronts-ed-woodward,0
137,https://www.independent.ie/sport/soccer/premier-league/is-this-how-louis-van-gaal-wants-manchester-united-to-line-up-next-season-31222370.html,0
138,https://www.mirror.co.uk/sport/football/news/paul-scholes-manchester-united-players-5701936,0
140,https://www.espn.co.uk/football/club/manchester-united/360/blog/post/2448035/where-man-united-stand-after-10-years-of-glazer-ownership,0
141,https://www.express.co.uk/sport/football/577390/Manchester-United-Angel-Di-Maria-Robin-van-Persie-80m-Gareth-Bale,0
143,https://metro.co.uk/2015/05/17/chelsea-owner-roman-abramovich-ready-to-push-through-81-4m-gareth-bale-transfer-5201167/,0
144,https://www.mirror.co.uk/sport/football/news/bale-suarez-song-launching-new-5701213,0
145,https://www.manchestereveningnews.co.uk/sport/football/football-news/manchester-united-transfers-100m-bale-9260019,0
147,https://www.dailymail.co.uk/sport/football/article-3083010/Tottenham-reveal-new-home-kit-Harry-Kane-Hugo-Lloris-modelling-strip-navy-blue-heritage-sash.html,0
148,https://metro.co.uk/2015/05/16/qpr-fans-hold-pitch-invasion-after-newcastle-united-win-to-celebrate-premier-league-relegation-5200956/,0
150,https://www.express.co.uk/sport/football/577258/Man-United-worst-transfer-mistakes-Paul-Pogba-Jaap-Stam-Bebe-Kleberson-Eric-Djemba-Djemba,0
152,https://www.mirror.co.uk/sport/football/transfer-news/alex-ferguson-meets-cristiano-ronaldo-5338329,0
154,https://www.telegraph.co.uk/sport/football/players/wayne-rooney/11473486/Wayne-Rooney-celebrates-goal-with-boxing-knockout-routine-Manchester-United-v-Spurs.html,0
156,https://www.dailymail.co.uk/sport/football/article-2995179/Wayne-Rooney-former-Manchester-United-team-mate-Phil-Bardsley-hot-water-BOXING-controversy.html,0
157,https://www.express.co.uk/sport/football/563756/PICTURE-SPECIAL-Sir-Alex-Ferguson-Paul-Nicholls-Cheltenham,0
159,https://www.theguardian.com/football/blog/2015/mar/12/louis-van-gaal-manchester-united-philosophy,0
161,https://www.express.co.uk/sport/football/563575/Man-Utd-Tottenham-Federico-Fazio-Old-Trafford-Clash,0
163,https://www.dailymail.co.uk/sport/football/article-2995989/Manchester-United-3-0-Tottenham-Marouane-Fellaini-Michael-Carrick-Wayne-Rooney-s-half-strikes-sink-Spurs.html,0
164,https://metro.co.uk/2015/03/14/harry-kane-has-scored-same-number-of-goals-as-manchester-united-trio-wayne-rooney-robin-van-persie-and-radamel-falcao-but-in-less-games-5103389/,0
166,https://www.express.co.uk/sport/football/563757/Manuel-Pellegrini-remain-Manchester-City-manager-Premier-League-title,0
168,https://www.dailymail.co.uk/sport/football/article-2995739/Sean-Dyche-reacts-hilariously-reporter-accidentally-questioning-Burnley-s-title-fight.html,0
169,https://www.express.co.uk/sport/football/563994/Man-Utd-Victor-Valdes-reveals-who-thinks-world-best-goalkeeper,0
171,https://www.mirror.co.uk/sport/football/news/david-de-geas-girlfriend-edurne-5321596,0
172,https://www.theguardian.com/travel/2015/mar/12/hotel-football-old-trafford-manchester-united-review,0
174,https://www.independent.co.uk/travel/hotels/hotel-football-manchester-be-a-red-devil-and-indulge-yourself-10105926.html,0
175,https://www.irishmirror.ie/sport/soccer/soccer-news/manchester-united-legend-roy-keane-5329388,0
177,https://www.sportsjoe.ie/football/roy-keane-identifies-new-players-for-manchester-united-and-takes-a-cheeky-dig-at-steven-gerrard-17309,0
178,https://www.sportsjoe.ie/football/alex-ferguson-cost-manchester-united-two-champions-leagues-and-the-premier-league-says-former-assistant-13394,0
180,https://www.dailymail.co.uk/sport/football/article-2952268/Sir-Alex-Ferguson-s-tactics-cost-Manchester-United-Premier-League-Champions-League-says-ex-coach-Rene-Meulensteen.html,0
181,https://www.bbc.com/news/business-31436660,0
183,https://www.dailymail.co.uk/sport/article-2951536/Premier-League-slammed-not-sharing-wealth-record-5bn-TV-rights-deal-not-given-credit-s-due.html,0
184,https://www.burnleyexpress.net/sport/football/clarets/dyche-laughs-off-long-ball-claims-ahead-of-united-clash-1-7100317,0
185,https://www.bbc.co.uk/sport/football/31440704,0
187,https://www.dailymail.co.uk/sport/football/article-2950592/Paul-Lambert-getting-sacked-leaves-no-Scottish-managers-English-flight-time-30-years.html,0
188,https://www.sportsmole.co.uk/football/man-utd/feature/why-are-man-united-struggling-to-create-chances_205282.html,0
190,https://www.dailymail.co.uk/sport/football/article-2949785/Manchester-United-3-1-Burnley-Sub-Chris-Smalling-shows-misfiring-forwards-half-double-Robin-van-Persie-seals-victory-spot.html,0
191,https://www.mirror.co.uk/sport/football/news/manchester-united-wrecked-dreams---5166150,0
193,https://www.liverpoolecho.co.uk/sport/football/football-news/how-rafael-benitezs-rant-didnt-8628277,0
195,https://www.dailymail.co.uk/sport/football/article-2953109/Robin-van-Persie-stopped-police-makes-way-Manchester-United-s-training-ground.html,0
197,https://www.express.co.uk/sport/football/557464/Chelsea-Juan-Cuadrado-circus,0
199,https://www.express.co.uk/sport/football/558041/Wilfried-Zaha-Knocked-Confidence-Home-Palace,0
201,https://www.telegraph.co.uk/sport/football/teams/manchester-united/11400744/Louis-van-Gaal-v-David-Moyes-their-Manchester-United-records-compared.html,0
203,https://metro.co.uk/2015/02/10/manchester-uniteds-press-officer-clearly-not-impressed-by-louis-van-gaals-passing-stats-dossier-5057131/,0
204,https://www.theguardian.com/commentisfree/2015/feb/07/why-wont-premier-league-football-clubs-pay-staff-living-wage,0
206,https://www.express.co.uk/sport/football/556772/West-Bromwich-Albion-Darren-Fletcher-Avoid-Relegation-Top-Priority,0
208,https://www.independent.co.uk/sport/football/premier-league/darren-fletcher-i-didn-t-just-want-to-sit-on-bench-says-new-west-brom-signing-10031364.html,0
209,https://www.dailymail.co.uk/sport/football/article-2945279/David-Gea-opened-contract-talks-Manchester-United-not-agreed-Real-Madrid-deal-reveals-Jorge-Mendes.html,0
211,https://www.dailystar.co.uk/sport/horse-racing/man-utd-legend-sir-alex-17339495,0
213,https://www.belfasttelegraph.co.uk/sport/football/video-hilarious-premier-league-football-moments-30979946.html,0
215,https://www.express.co.uk/sport/football/556907/Man-Utd-send-scout-Porto-game-Liverpool-target-Jackson-Martinez-scores,0
217,https://www.thesportreview.com/2015/02/david-moyes-right-man-man-utd/,0
219,https://www.dailymail.co.uk/sport/football/article-2948130/Harry-Maguire-joins-Wigan-Athletic-short-term-loan-Hull-City.html,0
221,https://www.dailymail.co.uk/sport/football/article-2948122/Manchester-United-send-representatives-watch-30million-rated-Palermo-hitman-Paulo-Dybala-against-Inter-Milan.html,0
223,https://www.theguardian.com/football/blog/2015/jan/31/sir-alex-ferguson-manchester-united-ambassador-salary,0
225,https://www.caughtoffside.com/2015/02/02/wilfried-zaha-and-the-five-biggest-manchester-united-premier-league-flop-signing/,0
226,https://www.telegraph.co.uk/sport/football/teams/manchester-united/11385661/Man-Utd-transfers-Wilfried-Zaha-and-Anderson-leave-and-were-two-of-Sir-Alex-Fergusons-costliest-mistakes.html,0
227,https://www.theguardian.com/football/2015/feb/02/manchester-united-sell-wilfried-zaha-crystal-palace,0
228,https://www.manchestereveningnews.co.uk/sport/football/football-news/man-utd-transfers-anderson-brazil-8557955,0
229,https://www.telegraph.co.uk/sport/football/teams/manchester-united/11385662/Soured-fairy-tale-of-Anderson-at-Manchester-United-is-a-failure-of-willpower-and-the-toll-of-injuries.html,0
231,https://www.the42.ie/anderson-manchester-united-1915799-Feb2015/,0
232,https://www.irishmirror.ie/sport/soccer/transfer-news/manchester-united-lunchtime-transfer-gossip-5091417,0
233,https://www.dailymail.co.uk/sport/football/article-2936426/Manchester-United-flop-Anderson-native-Brazil-undergo-medical-Internacional.html,0
234,https://www.express.co.uk/sport/football/159071/Manchester-United-Radamel-Falcao-Robin-van-Persie-Louis-van-Gaal-Leicester-City,0
236,https://www.todayonline.com/sports/football/van-persies-time-says-sharpe,0
237,https://www.sportsjoe.ie/football/vine-daley-blind-and-robin-van-persie-connect-for-world-cup-throwback-11425,0
238,https://www.dailymail.co.uk/sport/football/article-2933032/Darren-Fletcher-verge-joining-West-Ham-confirms-Manchester-United-boss-Louis-van-Gaal.html,0
239,https://www.express.co.uk/sport/football/555465/Diego-Costa-Chelsea-Liverpool-Quotes,0
241,https://metro.co.uk/2015/01/31/chelsea-fan-welcomes-frank-lampard-back-to-stamford-bridge-with-traitor-banner-5044113/,0
242,https://www.mirror.co.uk/news/uk-news/ryan-giggs-gary-neville-name-5079162,0
244,https://www.sportsjoe.ie/football/the-menu-for-gary-neville-and-ryan-giggs-new-restaurant-is-inspired-by-football-legends-11544,0
245,https://www.independent.ie/sport/soccer/premier-league/analysis-darren-fletcher-wasnt-stylish-he-was-ungainly-and-gangly-but-also-a-fantastic-player-30952760.html,0
247,https://www.dailymail.co.uk/sport/football/article-2934403/Liverpool-2-0-West-Ham-Daniel-Sturridge-marks-return-injury-goal-Anfield-Raheem-Sterling-s-opener-Reds.html,0
248,https://www.express.co.uk/sport/football/555483/Premier-League-clubs-earn-staggering-season-new-TV-deal,0
250,https://www.bbc.co.uk/sport/football/31059945,0
252,https://www.telegraph.co.uk/sport/football/teams/manchester-united/11383504/Man-Utd-transfer-deadline-day-news-and-rumours-live.html,0
254,https://bleacherreport.com/articles/2313165-nick-powell-is-manchester-united-prospect-another-ravel-morrison,0
256,https://www.theguardian.com/football/2014/dec/30/chosen-one-banner-manchester-united-auction-david-moyes,0
258,https://www.telegraph.co.uk/sport/football/teams/manchester-united/11317644/Manchester-United-fans-auction-off-David-Moyes-Chosen-One-banner-and-now-want-a-replacement.html,0
259,https://www.express.co.uk/sport/football/549297/Wayne-Rooney-FA-Fix-Christmas-Schedule,0
261,https://www.express.co.uk/sport/football/549391/Manchester-United-Chelsea-Cristiano-Ronaldo,0
263,https://www.sportsjoe.ie/football/were-celebrating-alex-fergusons-birthday-by-looking-at-his-two-greatest-teams-of-each-century-7448,0
265,https://www.dailymail.co.uk/sport/football/article-2892609/Are-Chelsea-champions-capital-club-tops-time-London-derby-table.html,0
267,https://www.telegraph.co.uk/sport/football/competitions/premier-league/11310309/January-transfer-window-who-uses-it-who-spends-the-most-and-does-it-actually-work.html,0
269,https://www.footballfancast.com/premier-league/chelsea/has-chelseas-mourinho-turned-into-man-united-legend,0
271,https://www.bbc.com/news/uk-england-gloucestershire-30049612,0
292,https://www.dailymail.co.uk/sport/football/article-2889009/Manchester-United-unchanged-line-time-2012-s-85-games-Louis-van-Gaal-s-men-Tottenham.html,0
294,https://www.sportskeeda.com/football/ashley-young-from-zero-to-hero,0
296,https://www.sportskeeda.com/football/ferguson-rant-more-daunting-than-obama-call-tim-howard,0
312,https://www.bbc.co.uk/sport/live/football/30124289,0
317,https://metro.co.uk/2014/12/27/how-will-manchester-united-line-up-against-tottenham-hotspur-5000995/,0
318,https://ftw.usatoday.com/2014/12/tim-howard-angry-alex-ferguson-more-frightening-than-talking-to-barack-obama,0
321,https://www.telegraph.co.uk/sport/football/teams/manchester-united/11314422/Manchester-United-FC-news-Leicester-City-rip-up-Nick-Powell-loan-deal-after-exasperating-coaches.html,0
323,https://www.dailymail.co.uk/sport/football/article-2887691/Sir-Alex-Ferguson-presents-best-groundsman-trophy-Tony-Sinclair-pitch-Old-Trafford.html,0
325,https://www.dailymail.co.uk/sport/football/article-2886484/Sam-Allardyce-Stick-managers-used-p-s-ve-evolved-time-love-beating-best-bosses.html,0
327,https://www.express.co.uk/sport/football/548929/Man-Utd-Enzo-Perez-Valencia-Benfica-Deal,0
331,https://www.dailymail.co.uk/sport/football/article-2889236/Newcastle-3-2-Everton-Papiss-Cisse-Ayoze-Perez-Jack-Colback-goals-end-Magpies-run-three-straight-league-defeats.html,0
333,https://www.thesportreview.com/2014/12/photo-man-utds-luke-shaw-and-ashley-young-eye-tottenham-win/,0
335,https://www.dailymail.co.uk/sport/football/article-2889016/David-Gea-Hugo-Lloris-not-kept-clean-sheets-Keylor-Navas-better-Manchester-United-star-claims-David-James.html,0
337,https://www.dailymail.co.uk/sport/boxing/article-2885484/Sir-Alex-Ferguson-called-Manchester-United-fan-Anthony-Crolla-wish-lightweight-speedy-recovery-assault-burglars.html,0
339,https://www.bbc.co.uk/sport/boxing/30594697,0
340,https://www.independent.co.uk/sport/football/premier-league/jose-mourinho-on-sir-alex-ferguson-a-good-friend-a-good-person-a-fantastic-sense-of-humour-i-like-9943739.html,0
342,https://www.belfasttelegraph.co.uk/sport/football/premier-league/alex-ferguson-heaps-praise-on-jose-mourinho-hes-good-looking-speaks-five-languages-wins-everything-its-unfair-30860760.html,0
343,https://www.dailymail.co.uk/sport/football/article-2885542/Jose-Mourinho-Sir-Alex-Ferguson-great-man-sure-Chelsea-best-wine-him.html,0
345,https://www.bbc.co.uk/sport/football/30544155,0
347,https://www.dailymail.co.uk/sport/football/article-2887471/Manchester-United-3-1-Newcastle-United-Wayne-Rooney-double-Robin-van-Persie-strike-sees-Louis-van-Gaal-s-claim-win.html,0
349,https://www.telegraph.co.uk/sport/football/competitions/premier-league/11313395/Manchester-United-vs-Newcastle-United-Premier-League-live.html,0
350,https://www.express.co.uk/sport/football/548491/Manchester-United-Gareth-Bale-Real-Madrid-120m,0
354,https://metro.co.uk/2014/12/23/arsenal-make-31-4m-transfer-offer-to-sign-palermo-striker-paulo-dybala-4997818/,0
358,https://www.dailysabah.com/football/2014/12/25/turkish-coach-makes-history,0
360,https://www.telegraph.co.uk/sport/football/teams/manchester-united/11056019/ngel-di-Maria-signs-for-Manchester-United-in-59.7-million-deal.html,0
362,https://www.huffingtonpost.co.uk/2014/08/26/angel-di-maria-manchester-united-louis-van-gaal_n_5714159.html,0
363,https://sportige.com/best-memes-of-angel-di-maria-coming-to-help-manchester-united-louis-van-gaal-08-25-2014/,0
364,https://www.dailymail.co.uk/sport/football/article-2734147/Angel-Di-Maria-s-little-miracle-Manchester-United-s-59-7million-target-puts-incredible-Real-Madrid-form-survival-baby-daughter-Mia.html,0
365,https://www.independent.co.uk/sport/football/news-and-comment/role-reversal-as-manchester-united-now-desperately-seek-elite-signings-rather-than-manchester-city-9690035.html,0
367,https://www.express.co.uk/sport/football/502619/Swansea-City-1-Burnley-0-Dyer-strikes-to-give-Swans-second-successive-league-win,0
369,https://www.belfasttelegraph.co.uk/sport/football/premier-league/monk-keeps-his-feet-on-the-ground-30531918.html,0
370,https://www.mirror.co.uk/sport/football/news/terry-butcher-manchester-city-killer-4096229,0
372,https://www.dailymail.co.uk/sport/football/article-2734134/Manchester-City-3-1-Liverpool-Stevan-Jovetic-double-Reds-new-signing-Mario-Balotelli-looks-stands.html,0
373,https://www.mirror.co.uk/sport/football/transfer-news/see-mario-balotelli-arrive-liverpool-4104296,0
375,https://www.dailymail.co.uk/sport/football/article-2733921/Mario-Balotelli-joins-Liverpool-16million-AC-Milan-three-year-contract.html,0
376,https://bleacherreport.com/articles/2173389-10-manchester-united-academy-stars-who-never-made-the-grade,0
378,https://talksport.com/football/188304/classic-transfer-man-united-sign-star-midfielder-record-fee-140826110001/,0
380,https://metro.co.uk/2014/08/25/has-ed-woodward-messed-up-another-transfer-window-for-manchester-united-4843768/,0
382,https://www.dailymail.co.uk/sport/football/article-2734903/Manchester-United-winger-Wilfried-Zaha-given-three-points-licence-Crystal-Palace-target-caught-speeding-188-000-Lamborghini-Gallardo.html,0
384,https://bleacherreport.com/articles/2176120-premier-league-week-3-fixtures-epl-picks-and-predictions-for-matchday-3,0
386,https://www.bbc.co.uk/sport/football/28766380,0
388,https://sports.yahoo.com/news/rooney-named-united-captain-van-gaal-221755808--sow.html,0
389,https://www.telegraph.co.uk/sport/football/teams/manchester-united/11029831/Manchester-United-2-Valencia-1-Marouane-Fellaini-scores-late-to-give-Louis-van-Gaal-winning-start-at-Old-Trafford.html,0
390,https://metro.co.uk/2014/08/13/manchester-united-hire-first-wheelchair-bound-coach-who-could-be-the-next-sir-alex-fergsuon-4831230/,0
392,https://www.express.co.uk/news/uk/498863/Manchester-United-first-wheelchair-bound-football-coach-Sohail-Rehman,0
393,https://metro.co.uk/2014/08/12/crystal-palace-close-on-deal-for-manchester-uniteds-wilfried-zaha-4830102/,0
395,https://www.bbc.co.uk/sport/football/28740088,0
397,https://www.theguardian.com/football/2014/aug/13/anders-lindegaard-manchester-united-released,0
399,https://ftw.usatoday.com/2014/08/cristiano-ronaldo-alex-ferguson-uefa-super-cup,0
401,https://www.bbc.com/news/business-28733204,0
403,https://www.independent.co.uk/sport/football/european/real-madrid-vs-sevilla-cristiano-ronaldo-thanks-sir-alex-ferguson-for-choosing-him-as-man-of-the-9665278.html,0
405,https://www.dailymail.co.uk/sport/football/article-2723360/Cristiano-Ronaldo-dedicates-man-match-award-Sir-Alex-Ferguson-following-Real-Madrid-s-Super-Cup-triumph.html,0
406,https://www.independent.co.uk/sport/football/premier-league/the-ultimate-statistical-guide-to-the-premier-league-opening-weekend-9666525.html,0
408,https://www.express.co.uk/sport/football/498815/Michael-Owen-SNUBS-Arsenal-and-Liverpool-with-Man-Utd-backed-to-challenge-Chelsea-and-City,0
410,https://metro.co.uk/2014/06/29/how-manchester-united-target-hector-moreno-can-dump-louis-van-gaals-netherlands-out-the-world-cup-4778856/,0
412,https://www.dailymail.co.uk/sport/football/article-2671041/Ander-Herrera-completes-29million-switch-Athletic-Bilbao-Manchester-United-Louis-van-Gaals-signing.html,0
414,https://www.telegraph.co.uk/sport/football/teams/manchester-united/10933758/Manchester-United-sell-Alexander-Buttner-to-Dinamo-Moscow.html,0
416,https://punditarena.com/uncategorized/thepateam/summertime-madness-cantona-signs-for-manchester-united/,0
418,https://www.telegraph.co.uk/sport/football/teams/liverpool/10932818/Liverpool-must-fight-tooth-and-nail-to-keep-Luis-Suarez-at-Anfield-just-like-Sir-Alex-Ferguson-did-with-Eric-Cantona.html,0
420,https://www.mirror.co.uk/sport/football/world-cup-2014/usa-soccer-guy-usmnt-lighting-3774594,0
422,https://metro.co.uk/2014/06/28/park-ji-sung-dedicates-wedding-invitations-to-manchester-united-with-pop-up-old-trafford-cards-4779173/,0
424,https://www.independent.co.uk/sport/football/park-ji-sung-wedding-invitation-former-manchester-united-midfielder-sends-out-old-trafford-themed-9570294.html,0
425,https://www.express.co.uk/celebrity-news/484925/Nicole-Scherzinger-and-Keeley-Hawes-fronting-new-UNICEF-campaign-for-Commonwealth-Games,0
427,https://www.dailymail.co.uk/sport/worldcup2014/article-2670582/Didier-Deschamps-gave-Sir-Alex-Fergusons-book-France-squad-motivation.html,0
429,https://www.theguardian.com/football/2014/may/24/alex-ferguson-wine-collection-auction,0
431,https://www.bbc.co.uk/news/uk-england-manchester-27558222,0
432,https://www.telegraph.co.uk/news/worldnews/asia/hongkong/10853736/Sir-Alex-Fergusons-wine-sold-at-auction-in-Hong-Kong-for-2.3m.html,0
433,https://www.dailymail.co.uk/sport/football/article-2638656/Sir-Alex-Ferguson-presents-Angel-Di-Maria-man-match-award-hours-wine-collection-sells-2MILLION.html,0
434,https://metro.co.uk/2014/05/22/toni-kroos-is-a-perfect-replacement-for-paul-scholes-at-manchester-united-4736586/,0
436,https://www.dailymail.co.uk/sport/football/article-2636120/Toni-Kroos-Manchester-United-Jupp-Heynckes-Bayern-not-Louis-van-Gaal.html,0
437,https://www.dailystar.co.uk/sport/football/bayern-munich-ace-arjen-robben-18730016,0
438,https://www.theguardian.com/football/2014/may/22/david-moyes-investigated-police-alleged-assault,0
440,https://www.telegraph.co.uk/sport/football/managers/david-moyes/10849787/David-Moyes-scuffle-followed-Manchester-United-jibe.html,0
441,https://www.mirror.co.uk/sport/football/news/paul-scholes-5-things-learnt-3587300,0
443,https://www.telegraph.co.uk/sport/football/teams/england/10849707/World-Cup-2014-Paul-Scholes-tells-the-truth-about-Wayne-Rooney-from-a-position-of-strength.html,0
444,https://www.mirror.co.uk/sport/football/news/manchester-united-retained-list-ferdinand-3600651,0
446,https://eplindex.com/54221/manchester-united-201314-season-review.html,0
448,https://www.telegraph.co.uk/sport/football/managers/david-moyes/10852461/Backlash-on-Facebook-for-David-Moyess-alleged-victim.html,0
450,https://www.dailystar.co.uk/sport/football/snapped-sir-alex-man-utd-18730097,0
452,https://www.manchestereveningnews.co.uk/sport/football/football-news/lee-sharpe-ryan-giggs-ideal-7166874,0
454,https://www.express.co.uk/sport/football/477970/Newcastle-rueful-over-500-000-Aaron-Ramsey-blunder,0
456,https://ftw.usatoday.com/2014/05/manchester-united-europe-25-years,0
458,https://www.albawaba.com/main-headlines/van-persie-manchester-united-giggs-ferguson-574923,0
459,https://www.dailymail.co.uk/sport/article-2624208/Ryan-Giggs-tributes-pour-Cristiano-Ronaldo-Eric-Cantona-lifetime-achievement-award-ceremony.html,0
